prompt,answer,book_name,chapter_number,chapter_name
"21. Increased investment alone will guarantee economic growth.

A: This is a true statement, because growth occurs only with savings.
B: This is a true statement, because money is the only resource needed for growth.
C: This is a false statement, because an economy must rely on capital injections from abroad.
D: This is a false statement, because economic growth hinges on the quality and type of investment as well as the human capital and improvements in technology.","D: This is a false statement, because economic growth hinges on the quality and type of investment as well as the human capital and improvements in technology.",Principles of Economics,20, economic growth 
"23. Which of the following best describes the relationship between economic growth and literacy?

A: As the economy grows, literacy declines because it becomes less and less useful in a developed economy.
B: Increased literacy initially stimulates economic growth by raising labor productivity, but as the economy grows and the opportunity cost of education rises, literacy declines.
C: Increased literacy stimulates economic growth by raising labor productivity, and as the economy grows, people consume more education.
D: There is no correlation between economic growth and literacy.","C: Increased literacy stimulates economic growth by raising labor productivity, and as the economy grows, people consume more education.",Principles of Economics,20, economic growth 
"24. Which of the following is unlikely to affect the rate of economic growth?

A: the quality of available resources
B: the quantity of available resources
C: the level of government spending
D: technological change",C: the level of government spending,Principles of Economics,20, economic growth 
"25. Which of the following did not result in economic growth?

A: Installing a network of irrigation ditches and pumping stations in order to grow fruits and vegetables in parts of southern California.
B: The invention of a threshing machine for harvesting grains.
C: Increased government funding of post-secondary education.
D: Many citizens emigrating from Zimbabwe when a politically repressive regime took office.",D: Many citizens emigrating from Zimbabwe when a politically repressive regime took office.,Principles of Economics,20, economic growth 
"26. A country will roughly double its GDP in twenty years if its annual growth rate is:

A: 12 percent.
B: 7.5 percent.
C: 3.5 percent.
D: 2.5 percent.",C: 3.5 percent.,Principles of Economics,20, economic growth 
"27. Which of the following factors contribute to economic growth?

A: an increase in the average wage rate paid to workers
B: an increase in the standard of living
C: a decrease in the productivity of labor
D: an increase in the proportion of the population that is college educated",D: an increase in the proportion of the population that is college educated,Principles of Economics,20, economic growth 
"28. Since the late 1950s, economists have performed “growth accounting” studies in the United States.  These have determined that ________________ is typically the most important contributor to U.S. economic growth.

A: human capital
B: physical capital
C: technology
D: a market orientation",C: technology,Principles of Economics,20, economic growth 
"29. Some recent economic research has suggested that African countries' economic growth may have been limited by __________________ .

A: population
B: geography and climate
C: government interventionism
D: technological challenges",B: geography and climate,Principles of Economics,20, economic growth 
"30. Some prominent members of the slow-economic growth country club include a high-income country like _________.

A: Somalia
B: Germany
C: Bolivia
D: Nigeria",B: Germany,Principles of Economics,20, economic growth 
"31. A nation's prosperity is sometimes measured in terms of ___________.

A: GNP
B: GDP
C: GDP per capita
D: economic output",C: GDP per capita,Principles of Economics,20, economic growth 
"32. In certain African countries like Niger, Tanzania, Nigeria, and Sudan, for example, GDP per capita at the start of the 2000s was still less than $___________.

A: 30
B: 300
C: 3000
D: 30,000",B: 300,Principles of Economics,20, economic growth 
"33. An economy’s rate of productivity growth is closely linked to the growth rate of its ______________, although the two aren’t identical.

A: GNP
B: output
C: GDP per capita
D: technology",C: GDP per capita,Principles of Economics,20, economic growth 
"34. In Bangladesh during the early 2000s, the illiteracy rate for girls between the ages of 15 and 24 was __________ and the illiteracy rate for males in this age group was ______________.

A: 78%; 75%
B: 80%; 83%
C: 67%; 70%
D: 72%; 69%",A: 78%; 75%,Principles of Economics,20, economic growth 
"1. A business_____________occurs when, for practical purposes, one firm purchases another.

A: merger
B: loss
C: acquisition
D: antitrust violation",C: acquisition,Principles of Economics,11, monopoly antitrust policy 
"2. ___________ give government the power to block certain mergers, and in some cases, to break up large firms into smaller ones.

A: Market regulations
B: Antitrust laws
C: Nationalization policies
D: Restrictive practices",B: Antitrust laws,Principles of Economics,11, monopoly antitrust policy 
"3. The four-firm __________ measures the percentage share of the total sales in the industry that is accounted for by the largest four firms.

A: coordination ratio
B: market share ratio
C: concentration ratio
D: production ratio",C: concentration ratio,Principles of Economics,11, monopoly antitrust policy 
"4. The term __________ refers to the percentage share of a firm's total sales in the market.

A: market share
B: concentration ratio
C: total market ratio
D: market cap",A: market share,Principles of Economics,11, monopoly antitrust policy 
"5. The Herfindahl-hirschman index is calculated by taking ___________, squaring it, and adding them up to get a total.

A: concentration ratio of each firm in the industry
B: total revenues of each firm in the industry
C: market share of each firm in the industry
D: market capitalization of each firm in the industry",C: market share of each firm in the industry,Principles of Economics,11, monopoly antitrust policy 
"6. Practices that reduce competition without actual documented agreements between firms to raise price are commonly referred to as	.

A: legal practices
B: competitive practices
C: regulated practices
D: restrictive practices",D: restrictive practices,Principles of Economics,11, monopoly antitrust policy 
"7. A minimum resale price maintenance agreement requires a dealer who buys from a manufacturer ______________.

A: to sell for at least a certain minimum price
B: to avoid engaging in restrictive practices.
C: to guarantee a certain percentage of market share
D: to sell for at least a certain maximum price",A: to sell for at least a certain minimum price,Principles of Economics,11, monopoly antitrust policy 
"8. An agreement between a manufacturer and a distributor stipulating that a dealer will only distribute that manufacturer's products would be classified as a form of

A: predatory pricing.
B: tie-in-sales arrangement.
C: exclusive dealing.
D: price maintenance.",C: exclusive dealing.,Principles of Economics,11, monopoly antitrust policy 
"9. A manufacturer that only allows a consumer to purchase one product if they also buy another product is using _____________ to increase its profits.

A: exclusive dealing
B: tie-in sales
C: predatory pricing
D: bundle dealing",B: tie-in sales,Principles of Economics,11, monopoly antitrust policy 
"10. The term ""tie-in sales"" is synonymous with

A: price maintenance
B: exclusive dealing
C: bundling
D: predatory pricing",C: bundling,Principles of Economics,11, monopoly antitrust policy 
"11. Regulations that permit a regulated firm to cover its costs and to make a normal level of profit are commonly referred to as

A: cost-plus regulation.
B: price cap regulations.
C: regulatory capture.
D: profit regulation.",A: cost-plus regulation.,Principles of Economics,11, monopoly antitrust policy 
"12. When the regulator sets a price that a firm cannot exceed over the next few years, the regulator is enforcing

A: deregulation.
B: price cap regulation.
C: cost-plus regulation
D: regulatory capture rules.",B: price cap regulation.,Principles of Economics,11, monopoly antitrust policy 
"13. The term _____________ refers to a situation where the firms supposedly being regulated end up playing a large role in setting the regulations that they will follow.

A: regulatory tie-in
B: deregulation
C: privatization
D: regulatory capture",D: regulatory capture,Principles of Economics,11, monopoly antitrust policy 
"14. The term _____________ is used to describe circumstances where government takes
over ownership of a business.

A: privatization
B: regulatory capture
C: nationalization
D: deregulation",C: nationalization,Principles of Economics,11, monopoly antitrust policy 
"15. ___________ has occurred if a government-owned firm becomes privately owned.

A: Privatization
B: Nationalization
C: Deregulation
D: Regulatory capture",A: Privatization,Principles of Economics,11, monopoly antitrust policy 
"16. If an industry is perfectly competitive or monopolistically competitive, then the government has relatively little reason for concern about

A: regulatory recapture.
B: taking advantage of economies of scale.
C: new ways of pleasing customers.
D: the extent of competition.",D: the extent of competition.,Principles of Economics,11, monopoly antitrust policy 
"17. In competitive settings, profits will lead firms to _______ and losses will lead firms ____________, so the incentives for producing at low cost and coming up with new ways of pleasing customers are strong.

A: privatize; nationalize
B: enter the market; to exit
C: monopolize; to lower costs
D: reduce output; increase price",B: enter the market; to exit,Principles of Economics,11, monopoly antitrust policy 
"18. Government policy-makers often must decide how to balance the potential benefits of _____________ against the potential benefits of _______________.

A: competition; nationalization
B: corporate size; competition
C: corporate size; predatory pricing
D: nationalization; privatization",B: corporate size; competition,Principles of Economics,11, monopoly antitrust policy 
"19. If two companies are seeking regulatory approval to merge their respective businesses, which of the following will most likely be the focus of the arguments that they will present in favor of the merger?

A: consumers can purchase better quality goods or services at a lower price
B: the newly created firm is able to take advantage of economies of scale
C: the newly created firm could eliminate duplicative investments
D: the new firm will produce more efficiently and all of the above",D: the new firm will produce more efficiently and all of the above,Principles of Economics,11, monopoly antitrust policy 
"20. Which of the following concerns would groups like the Consumer Federation of America and Public Knowledge most likely raise with regulators considering a merger application?

A: the merger would reduce competition
B: the merger would create regulatory capture
C: the merger would lead to future decades of lower prices
D: the merger would increase output and all of the above",A: the merger would reduce competition,Principles of Economics,11, monopoly antitrust policy 
"21. In order to analyze the effects of a particular business merger, economists typically measure whether the competitive change has

A: helped consumers.
B: hurt consumers.
C: made much difference.
D: all of the above.",D: all of the above.,Principles of Economics,11, monopoly antitrust policy 
"22. What role does the US government play with respect to market competition?

A: policing anticompetitive behavior and prohibiting contracts that restrict competition
B: preserving competition by regulating price and/or quantity of output
C: intervening in the price and output decision of businesses
D: maintaining abundant government-owned firms to ensure consumer friendly pricing",A: policing anticompetitive behavior and prohibiting contracts that restrict competition,Principles of Economics,11, monopoly antitrust policy 
"23. Since the Margaret Thatcher era of the 1970s, many countries have sold off vast numbers of government-owned firms to ______________.

A: private monopolies
B: private ownership
C: decrease regulation capture
D: increase output",B: private ownership,Principles of Economics,11, monopoly antitrust policy 
"24. Which of the following typically leads to two formerly separate firms being under common ownership?

A: government regulation
B: business mergers
C: business acquisitions
D: mergers and acquisitions",D: mergers and acquisitions,Principles of Economics,11, monopoly antitrust policy 
"25. Which of the following is a valid criticism of the reduction of competition that results from corporate mergers?

A: merged firms generally are as efficient and innovative as they can be
B: consumers will have greater access to lower priced goods and services
C: merged firms can increase price and maintain permanently higher profits
D: merged firms are better positioned to take advantage of economies of scale",C: merged firms can increase price and maintain permanently higher profits,Principles of Economics,11, monopoly antitrust policy 
"26. In the closing decades of the nineteenth century, many industries in the U.S. economy were dominated by a single firm that had most of the sales for the entire country. In many cases these large firms were ________________.

A: as efficient and innovative as they could be
B: organized in the legal form of a trust
C: able to provide consumers with the lowest price products
D: using illegal practices to dominate the US economy",B: organized in the legal form of a trust,Principles of Economics,11, monopoly antitrust policy 
"27. Antitrust laws were created to give government the power to

A: block certain mergers and break up large firms into smaller ones.
B: block cartels, and break up regulatory capture.
C: force the firm to sell off the profitable parts of its operation.
D: block certain mergers that are determined to be uncompetitive.",A: block certain mergers and break up large firms into smaller ones.,Principles of Economics,11, monopoly antitrust policy 
"28. Government passed the	to limit the power of large, consolidated firms that were run by trustees as if they were a single firm.

A: Sherman Act in 1890
B: Thatcher Act in 1980
C: Antitrust Act in 1890
D: Competition Act in 1980",A: Sherman Act in 1890,Principles of Economics,11, monopoly antitrust policy 
"29. What was created by the U.S. government in 1914 to specifically define what types of competition were legally unfair?

A: Department of Justice
B: Antitrust Act
C: Federal Trade Commission
D: Supreme Court",C: Federal Trade Commission,Principles of Economics,11, monopoly antitrust policy 
"30. Which of the following government institutions bears the responsibility of enforcing US antitrust laws?

A: Federal Trade Commission
B: Department of Justice
C: Supreme Court
D: Congress and Senate",B: Department of Justice,Principles of Economics,11, monopoly antitrust policy 
"31. In the U.S., about ____________ of all reported merger and acquisition transactions in 2008 exceeded $500 million, while about ______________ exceeded $1 billion.

A: 80%; 20%
B: 99%; 1%
C: 60%; 40%
D: 25%; 10%",D: 25%; 10%,Principles of Economics,11, monopoly antitrust policy 
"32. Which of the following has the power to allow a merger, prohibit it, or allow it if certain conditions are met?

A: antitrust regulators at the FTC
B: Department of Justice
C: Congress and/or Senate
D: Supreme Court",B: Department of Justice,Principles of Economics,11, monopoly antitrust policy 
"33. Which of the following has become a common condition for allowing a merger of large firms?

A: commitment to operate in a market-oriented economy
B: commitment to open a new factory
C: commitment to sell off certain parts of the firms
D: commitment to hire more workers",C: commitment to sell off certain parts of the firms,Principles of Economics,11, monopoly antitrust policy 
"34. Which of the following is a true statement?

A: The government approves most proposed mergers.
B: Government regulators agree that few mergers are beneficial to consumers.
C: Government regulators agree that all mergers are beneficial to consumers.
D: The government disapproves most proposed mergers.",A: The government approves most proposed mergers.,Principles of Economics,11, monopoly antitrust policy 
"35. A government sanctioned merger between two companies can sometimes lead to a clash _______________ that makes both firms worse off.

A: with government regulators
B: other market participants
C: of corporate personalities
D: with market-oriented economy fundamentals",C: of corporate personalities,Principles of Economics,11, monopoly antitrust policy 
"36. The fundamental belief behind the market-oriented US economy is that firms are in the best position to know if their actions will

A: contravene antitrust regulations.
B: lead to attracting more customers.
C: let them produce more efficiently.
D: the right answer is both b and c.",D: the right answer is both b and c.,Principles of Economics,11, monopoly antitrust policy 
"37. The US Federal Trade Commission justifies their record of approval of most mergers by asserting that, even though competition is diminished by consolidating two firms into one, mergers actually benefit

A: competition and consumers by forcing firms to lower consumer pricing.
B: competition and consumers in the short-run.
C: competition and consumers by allowing firms to operate more efficiently.
D: competition and consumers at the outset.",C: competition and consumers by allowing firms to operate more efficiently.,Principles of Economics,11, monopoly antitrust policy 
"38. Why would regulators find that a proposed merger is likely to lessen competition?

A: it can lead to lower prices
B: it can increase availability of goods
C: it can enhance innovation
D: it can lead to lower quality products",D: it can lead to lower quality products,Principles of Economics,11, monopoly antitrust policy 
"39. A merger will likely lessen competition if

A: they are very beneficial to consumers.
B: less concentration in the market results.
C: it enables the new single firm to raise price.
D: both b and c above are correct answers.",C: it enables the new single firm to raise price.,Principles of Economics,11, monopoly antitrust policy 
"40. The main challenge for antitrust regulators is

A: to figure out how to best benefit consumers.
B: to facilitate privatization of government assets.
C: to promote the concept of a market-oriented economy.
D: to determine when a merger may hinder competition.",D: to determine when a merger may hinder competition.,Principles of Economics,11, monopoly antitrust policy 
"41. Antitrust regulations would most likely require one of the following in order to determine whether or not a merger may enhance competition. Which one is it?

A: analysis using numerical tools.
B: obvious objective judgments.
C: readily qualified judgments.
D: highly complex analytical tools.",A: analysis using numerical tools.,Principles of Economics,11, monopoly antitrust policy 
"42. If the largest four firms in an industry control less than half the market, their competitive concentration ratio

A: would be considered to be especially high.
B: would not be considered particularly high
C: would not be considered particularly low.
D: would be considered to be especially low.",B: would not be considered particularly high,Principles of Economics,11, monopoly antitrust policy 
"43. If the two smallest firms in a competitive market merged, the four-firm concentration ratio
________________ because _______________.

A: would change; the degree of competition is notably diminished
B: would not change; especially high concentration ratios can benefit consumers
C: would change; the largest firms high concentration ratio is diminished
D: would not change; the degree of competition isn't notably diminished",D: would not change; the degree of competition isn't notably diminished,Principles of Economics,11, monopoly antitrust policy 
"44. What is the maximum value that can be reached using the HHI?

A: 100
B: 1,000
C: 10,000
D: 100,000","C: 10,000",Principles of Economics,11, monopoly antitrust policy 
"45. Which of the following would a market competition regulator be most likely to assign the maximum HHI valuation to?

A: a perfect competitor
B: a monopoly
C: an oligopoly
D: a monopolistic competitor",B: a monopoly,Principles of Economics,11, monopoly antitrust policy 
"46. For the restaurant industry in Seattle, with dozens or hundreds of extremely small competitors, the value of the HHI

A: might drop as low as 100, but not less.
B: might reach as low as 1,000, but not less.
C: might reach as high as 1,000, but not more.
D: might drop as low as 100 or even less.",D: might drop as low as 100 or even less.,Principles of Economics,11, monopoly antitrust policy 
"47. In the 1980s, the FTC followed guidelines stipulating that, should a proposed merger result in an HHI of less than 1,000,

A: the FTC would probably challenge it.
B: the FTC would scrutinize the proposal.
C: the FTC would probably approve it.
D: the FTC make a case-by-case decision.",C: the FTC would probably approve it.,Principles of Economics,11, monopoly antitrust policy 
"48. In the 1980s, the FTC followed guidelines stipulating that, should a proposed merger result in an HHI between 1,000 and 1,800, then it would

A: make a case-by-case decision on the proposal.
B: probably challenge the proposal.
C: probably approve the proposal.
D: scrutinize the proposal prior to doing a above.",D: scrutinize the proposal prior to doing a above.,Principles of Economics,11, monopoly antitrust policy 
"49. Which of the following denotes a weakness that is common to both the four firm concentration ratio and the HHI?

A: assuming the subject market is poorly defined relative to measuring its concentration of competition
B: case-by-case analysis of the extent of competition is highly subjective.
C: assuming the subject market is well-defined relative to measuring how sales are divided within it.
D: case-by-case analysis of the extent of competition is highly objective.",C: assuming the subject market is well-defined relative to measuring how sales are divided within it.,Principles of Economics,11, monopoly antitrust policy 
"50. The implicit assumption that competitive conditions across industries are similar enough to make a decision about the effects of a merger is

A: fundamental to case-by-case analysis of how sales are divided in a particular market.
B: fundamental to antitrust regulators for conducting case-by-case competitive analysis.
C: a fundamentally sound principle found in all antitrust law.
D: a weakness of the concentration ratio analysis method.",D: a weakness of the concentration ratio analysis method.,Principles of Economics,11, monopoly antitrust policy 
"51. A narrowly defined market will tend to make concentration appear ____________, while a broadly defined market will tend to make it appear _____________.

A: concerning; less concerning
B: higher; smaller
C: less concerning; concerning
D: smaller; higher",B: higher; smaller,Principles of Economics,11, monopoly antitrust policy 
"52. There have been two especially important shifts in how markets are defined in recent decades: one involves _________________ and the other involves _______________.

A: technology; globalization
B: the Internet; technology
C: communication technologies; the Internet
D: globalization; communication technologies",A: technology; globalization,Principles of Economics,11, monopoly antitrust policy 
"53. In the US, which of the following has likely been the most influential with respect to the increased level of competition faced by many local retail businesses?

A: vast improvement in communications technologies
B: development of the Internet
C: global business-to business websites
D: globalization and all of the above",D: globalization and all of the above,Principles of Economics,11, monopoly antitrust policy 
"54. Prior to the onset of deregulation in the US during the 1970s, it was common for measurements of concentration ratios and HHIs

A: to exceed 1,000
B: to exceed 10,000
C: to stop at national borders.
D: to extend past national borders.",C: to stop at national borders.,Principles of Economics,11, monopoly antitrust policy 
"55. Because attempting to define a particular market can be difficult and controversial the Federal Trade Commission has begun to look less at market share and more at the data on actual __________________.

A: competition in the overall economy
B: selective anti-competitive industry practices
C: competition between businesses
D: market definition",C: competition between businesses,Principles of Economics,11, monopoly antitrust policy 
"56. Currently, the approach to antitrust regulation involves

A: defining a market and counting up total sales.
B: market concentration ratio.
C: HHI and concentration ratio.
D: detailed analysis of specific markets and companies.",D: detailed analysis of specific markets and companies.,Principles of Economics,11, monopoly antitrust policy 
"57. Today, a common starting point is for US antitrust regulators to use statistical tools and real- world evidence to _______ faced by firms proposing a merger of their respective businesses.

A: define the market and count up total sales
B: estimate the demand and supply curves
C: preserve competition in certain local markets
D: analyze companies and narrowly defined markets",B: estimate the demand and supply curves,Principles of Economics,11, monopoly antitrust policy 
"58. Why would a competition regulator need details relating to how firms are competing to cut prices, raise output levels, or build a high-quality reputation?

A: to be able to determine and specify how competition occurs in an industry
B: to build a statistical model to estimate the likely outcome of a merger
C: to block mergers that would reduce competition and harm consumers
D: to permit competitive mergers to proceed, as well as all of the above","D: to permit competitive mergers to proceed, as well as all of the above",Principles of Economics,11, monopoly antitrust policy 
"59. The statistical models currently used by competition regulators do require some degree of ____________, and can become the subject of _________ between the antitrust
authorities and the companies that wish to merge.

A: objective judgment; legal disputes
B: subjective judgment; legal disputes
C: subjective judgment; expertise
D: objective judgment; expertise",B: subjective judgment; legal disputes,Principles of Economics,11, monopoly antitrust policy 
"60. The application of current US antitrust law

A: extends its long reach to block mergers that reduce competition.
B: reaches beyond the subjective judgments of antitrust regulators.
C: includes a wide arrange of anticompetitive practices.
D: includes a narrow range of anticompetitive practices.",C: includes a wide arrange of anticompetitive practices.,Principles of Economics,11, monopoly antitrust policy 
"61. The FTC and the Department of Justice guidelines state that, in the US market-driven economy, firms will be forbidden to

A: agree to rig bids or allocate lines of commerce.
B: agree to let the market set prevailing prices or output.
C: refuse to share customers, suppliers or territories.
D: refuse to share or divide markets.",A: agree to rig bids or allocate lines of commerce.,Principles of Economics,11, monopoly antitrust policy 
"62. Antitrust law includes specific rules against restrictive practices in particular because

A: they're effective in creating natural monopolies.
B: they're very disruptive and controversial practices.
C: their effects can reduce competition.
D: their specific contracts are complicated.",C: their effects can reduce competition.,Principles of Economics,11, monopoly antitrust policy 
"63. For the past two years, a cellphone manufacturer has been selling to a group of distributors, who then sell the products to retailers to sell to the general public. The firm has now informed its distributors that each of them must sell the cellphones for a minimum price the manufacturer has set. In these circumstances,

A: any resulting minimum resale price maintenance agreements will be illegal.
B: the purpose of this contract is to encourage competition between the distributors.
C: any resulting agreement to give dealers exclusive distribution rights is illegal.
D: these tie-in sales encourage competition between the manufacturer's distributors.",A: any resulting minimum resale price maintenance agreements will be illegal.,Principles of Economics,11, monopoly antitrust policy 
"64. Which of the following may be legal and even common practice in a market economy?

A: making the ability to buy one product conditional on also buying another
B: bundling several products together and selling them as a package
C: deterring new market entrants with short term predatory pricing
D: selling product for less than the average variable cost of producing same.",B: bundling several products together and selling them as a package,Principles of Economics,11, monopoly antitrust policy 
"65. The most famous restrictive practices case of the last several decades involved a series of lawsuits by the U.S. government against Microsoft. These particular lawsuits were encouraged by

A: all of Microsoft's competitors.
B: U.S. consumers.
C: some of Microsoft’s competitors.
D: U.S. antitrust regulators.",C: some of Microsoft’s competitors.,Principles of Economics,11, monopoly antitrust policy 
"66. The concept of restrictive practices in the U.S. market economy is ____________.

A: set out in law that remains relatively constant
B: continually evolving
C: useful and fair
D: closed to interpretation",B: continually evolving,Principles of Economics,11, monopoly antitrust policy 
"67. Which of the following poses a difficult challenge for U.S. competition policy?

A: monopoly
B: monopolistic competition
C: perfect competition
D: natural monopoly",D: natural monopoly,Principles of Economics,11, monopoly antitrust policy 
"68. Splitting up a natural monopoly held by a public utility that produces and provides electricity would

A: raise the total cost of production for all and force their profits to zero.
B: raise the average cost of production and force consumers to pay more.
C: evolve the structure of costs and demand to make competition less costly.
D: evolve the structure of costs and demand to make competition more likely.",B: raise the average cost of production and force consumers to pay more.,Principles of Economics,11, monopoly antitrust policy 
"69. A local regulator has calculated the average cost of production for the public water utility. The regulator has allowed an adjustment for the normal rate of profit the firm should expect to earn, and then set the price that consumers can be charged accordingly. In this instance, the regulator has used which of the following?

A: cost-plus regulation
B: cost-plus analysis
C: price-cap regulation
D: market-price analysis",A: cost-plus regulation,Principles of Economics,11, monopoly antitrust policy 
"70. Firms operating under cost-plus regulation have an incentive to generate high costs by building huge factories or employing lots of staff,

A: because doing so creates efficiencies and innovation.
B: because the market changes dramatically and they have incentive to meet new demand.
C: because this will reduce the firm's costs more quickly and it can make a high level of profit.
D: because what they can charge is linked to the costs they incur.",D: because what they can charge is linked to the costs they incur.,Principles of Economics,11, monopoly antitrust policy 
"71. The result of regulatory capture is that government price regulation can often become a way for existing competitors to work together to

A: reduce output.
B: limit competition.
C: keep prices high.
D: all of the above.",D: all of the above.,Principles of Economics,11, monopoly antitrust policy 
"72. Which of the following completes the argument against deregulation of U.S. banks that began with the phrase: ""if banks competed to pay higher rates of interest"",

A: they might also compete to make riskier loans, potentially imperiling the safety of the banking system.
B: they might also compete to make less riskier loans, potentially imperiling the U.S. consumers' reliance on credit.
C: they will end up playing a large role in setting the regulations that they will follow.
D: they will send lobbyists to offer well-paid jobs to some of the retiring members of the regulatory board","A: they might also compete to make riskier loans, potentially imperiling the safety of the banking system.",Principles of Economics,11, monopoly antitrust policy 
"73. Following the commencement of deregulation of US airline industry in the 1970s, reduced airfares saved consumers billions of dollar a year however, the more recent string of airline mergers has

A: government safety regulators increasing employment opportunities for safety inspectors every year.
B: doubled the number of high-paying jobs in the airline industry year after year.
C: raised new concerns over how competition in the industry can once again be strengthened.
D: encouraged deregulators to push further and consider industries where deregulation needs are not obvious.",C: raised new concerns over how competition in the industry can once again be strengthened.,Principles of Economics,11, monopoly antitrust policy 
"74. If the U.S. electricity and the telecommunications industry are deregulated, the challenge that will need to be met will involve

A: injecting competition into industries where the arguments for deregulation are not obvious.
B: combining competition where possible with regulation where necessary.
C: focusing on the grid of wires that bring electricity to all categories of consumers.
D: plans for aiding the concealment of Enron-style antitrust activities.",B: combining competition where possible with regulation where necessary.,Principles of Economics,11, monopoly antitrust policy 
"75. Norway's government nationalized the country's oil resources, and it has been accumulating a massive sovereign wealth fund worth billions of dollars ever since. This sovereign fund is used as a monetary source for government funded national education and healthcare. This is because the wealth generated by nationalized industries

A: is used to serve the citizens of the country.
B: is used to serve the interests of oil industry.
C: always charge high prices and reduce output.
D: never return value to citizens of the country.",A: is used to serve the citizens of the country.,Principles of Economics,11, monopoly antitrust policy 
"76. The information below sets out the estimated market shares for the cellular phone manufacturing market.
Based on this information, the four-firm concentration ratio is

A: 70
B: 68
C: 65
D: 73",A: 70,Principles of Economics,11, monopoly antitrust policy 
"77. The information below sets out the estimated market shares for the cellular phone manufacturing market.
Based on this information, the Herfindahl-Hirschman Index is

A: 1,272
B: 2,216
C: 1,836
D: 1,800","C: 1,836",Principles of Economics,11, monopoly antitrust policy 
"78. The information below sets out the estimated market shares for the cellular phone manufacturing market.
If Samsung were to acquire Sanyo, the four-firm concentration ratio would be

A: 70
B: 68
C: 65
D: 73",D: 73,Principles of Economics,11, monopoly antitrust policy 
"79. The information below sets out the estimated market shares for the cellular phone manufacturing market are given in the table below.
If Samsung were to acquire Sanyo, the Herfindahl-Hirschman Index would be

A: 1,272
B: 1,884
C: 1,836
D: 2,216","B: 1,884",Principles of Economics,11, monopoly antitrust policy 
"80. The information below sets out the estimated market revenue for the television manufacturing market is given in the table below.
Based on this information, the four-firm concentration ratio is

A: 45.3
B: 50
C: 55.1
D: 62.5",C: 55.1,Principles of Economics,11, monopoly antitrust policy 
"81. The information below sets out the estimated market revenue for the television manufacturing market.
Based on this information, the Herfindahl-Hirschman Index is

A: 896.73
B: 1,074.04
C: 1,505.13
D: 1,742.10","B: 1,074.04",Principles of Economics,11, monopoly antitrust policy 
"82. City Gas is a natural monopoly that supplies natural gas to a particular city. Its cost and demand information are given below.
The marginal cost of going from a production of 4 million therms to a production of 5 million therms is

A: $133 million
B: $113 million
C: $23 million
D: $20 million",D: $20 million,Principles of Economics,11, monopoly antitrust policy 
"83. City Gas is a natural monopoly that supplies natural gas to a particular city. Its cost and demand information are given below.
An unregulated monopoly will produce ____________ million therms of natural gas and sell each therm for __________.

A: 3; $38
B: 2; $44
C: 38; $3
D: 44; $2",A: 3; $38,Principles of Economics,11, monopoly antitrust policy 
"84. City Gas is a natural monopoly that supplies natural gas to a particular city. Its cost and demand information are given below.
An unregulated monopoly will have a	 ____________ of ______________.

A: loss, $24 million
B: loss, $7 million
C: profit, $24 million
D: profit, $7 million","C: profit, $24 million",Principles of Economics,11, monopoly antitrust policy 
"85. City Gas is a natural monopoly that supplies natural gas to a particular city. Its cost and demand information are given below.
If the government decides to regulate this natural monopoly by forcing them to produce at the point where the demand curve intersects marginal cost, then the firm will make a ________________ and ____________ continue in the long run.

A: loss of $24 million, will not
B: loss of $33 million, will not
C: profit of $33 million, will
D: profit of $24 million, will","B: loss of $33 million, will not",Principles of Economics,11, monopoly antitrust policy 
"86. City Gas is a natural monopoly that supplies natural gas to a particular city. Its cost and demand information are given below.
If the government decides to regulate this natural monopoly by forcing them to produce at the point where the demand curve intersects average cost, then compared to the unregulated natural monopoly, the price will ____________ and the quantity will ___________.

A: rise, rise
B: rise, fall
C: fall, rise
D: fall, fall","C: fall, rise",Principles of Economics,11, monopoly antitrust policy 
"87. JustMeInc., is the only provider of high speed internet in Tinytown. The firm charges its customers on an annual basis. The firm's cost and demand information are given below.
An unregulated monopoly will have ________ million subscribers and charge each of them ______.

A: 3; $233.33
B: 4; $210
C: 5; $180
D: 6; $150",B: 4; $210,Principles of Economics,11, monopoly antitrust policy 
"88. JustMeInc. is the only provider of high speed internet in Tinytown. The firm charges their customers on an annual basis. Its cost and demand information are given below.
An unregulated monopoly will have profits of

A: $120 million
B: $140 million
C: $160 million
D: $180 million",C: $160 million,Principles of Economics,11, monopoly antitrust policy 
"89. JustMeInc. is the only provider of high speed internet in Tinytown. The firm charges their customers on an annual basis. Its cost and demand information are given below.
If the government decides to regulate this natural monopoly by forcing them to sell the quantity and price where the market demand curve crosses average cost, then the market price would be

A: $233.33
B: $210
C: $180
D: $150",D: $150,Principles of Economics,11, monopoly antitrust policy 
"1. If South Dakota's governor reports a budget surplus in 2011, that state government likely:

A: received more in taxes than it spent in that year.
B: increased the proportional tax level.
C: equalized spending and taxes in that year.
D: increased the corporate income tax rate.",A: received more in taxes than it spent in that year.,Principles of Economics,30, government budgets 
"2. If the state of Washington's government collects $75 billion in tax revenues in 2013 and total spending in the same year is $74.8 billion, the result will be a:

A: budget deficit.
B: budget surplus.
C: decrease in payroll tax.
D: decrease in proportional taxes.",B: budget surplus.,Principles of Economics,30, government budgets 
